id,title,author,grade,text,char,valence,arousal,dominance
31299,The little butterfly,nybor,12,فاشل، مهما يكن، يطير بعيداً إلى الأبد، وول مارت، مارشل، هدف!,67,2.7621049880981445,3.7406275272369385,3.3850202560424805
100104,Everything is better with music,o,12,لا يوجد شيء يمكنني قوله، الصدى العالي الذي سمعته كل شيء هو أفضل مع كل شيء مع الموسيقى التي جعلتني أشعر بالغضب والمرض سمعت صوتاً في نومي تماماً، مثل انفجار سفينة شحن لم أأخذ قط الوقت,1018,2.3610329627990723,3.438863515853882,2.943519830703736
34857,In Memories of My Father,olenka,12,تحت بطانية الحرير أنا أحمل في قلبي ومشاعري اللامعة يا أبي اليوم أنت ضوء شبحي الآن أنت تنتمي إلى السماء أنا أصرخ في المطر ودموعي تسقط مع قطرات مطر,466,3.521333694458008,3.5837788581848145,3.2105872631073
108545,Good Bye,olivia,12,الضوء يغطّي روحي، لا مزيد من عدم اليقين، حياة ضائعة، حياة مكتسبة أخرى، خزائن مارين المائية المائية تتلاشى، السكين تتفتت، عيون الرب تراقب باستمرار عليّ، الشمس والقمر، ليلاً ونهاراً،,367,2.9731903076171875,3.665802478790283,3.1157586574554443
105908,Splish Splash,olivia,12,في البركة طوال اليوم بدلاً من المدرسة طوال اليوم لدي دولفين عائم في وجهي طوال الوقت لكن لا أتعب أبداً منه طوال اليوم,302,3.52249813079834,3.417261838912964,3.3421859741210938
65161,Growing Up,olutayo,12,كنت أبتسم وأبكي مرة واحدة! لقد وفرت ماما في الحب والسلامة مشاهدة كل شيء وكل شخص بدون معنى لهم. كانت جميلة أن تعيش في عالم يفتقر إلى الخوف والكراهية. ثم الطبيعة، اللباس في لباسها الملون، اللباس في لباسها الملون، اللباس في زينتها، مع طبولها على كتفها، وعصيا الطبول على يديها الجامدة، والرغبة في اللعب بموسيقاها تسمى الحياة! كل شخص كان يريد أن يعيش في عالم يفتقر إلى الخوف والكراهية.,1098,3.5414133071899414,3.6726396083831774,3.276853322982788
65160,The Rhythm of Life,olutayo,12,تَرْكِزُ كَثِيرُونَ مِنْ كُلِّ ٱلْآخَرِينَ لِلْآخَرِينَ كَثِيرِينَ لِحَيَاةٍ كَثِيرِينَ لِحَيَاةٍ كَثِيرَةٍ لِكَثِيرِينَ لِحَيَاةٍ كَثِيرَةٍ,306,3.5943963527679443,3.5070509910583496,3.281902313232422
65159,My Wife: one as me,olutayo,12,زوجتي، حبّي في الصباح الباكر قدّم زهرة طازجة وجميلة مليئة بالحياة والحلّة زوجتي، زوجتي، عالمي مسالمة مثل ظلال الليل,374,4.258310794830322,3.8452112674713135,3.386584043502808
105367,Say,omar,12,هل من المفترض أن أقول أن الغد سيكون يوماً آخر لذا أترك كل شيء للإيمان؟ لا أستطيع الانتظار حتى كل ما سأفعله هو الكراهية. لذا ما الذي يفترض بي أن أقوله، آمل ألا يتأخر في إخبارك أنني أريدك أن تبقى. لذا أخبرني ماذا يفترض بي أن أقول، انتظر، انتظر، انتظر، انتظر، انتظر.,408,2.5950560569763184,3.230837821960449,3.03296971321106
54726,Being in love,onyema,12,في الحب، لكنه جرحنا بشدة أن نكون واقعين في الحب مع شخص يعاملك بشكل سيئ في الحب ولكن لا تعمل مع ذلك الشخص كان واقع في حبك. أن نكون واقعين في الحب ولكن لا نعمل في معظم الأوقات. أن نكون واقعين في الحب لكنك تقول لا تؤذينا بشكل سيئ. الوقوع في الحب يجعل ذلك يبكي في وقت ما ويسيء في وقت ما. الوقوع في الحب الأحمق لا يريدك بعد الآن. الوقوع في حبها لكنها تؤذيه بشكل سيء. تجعله يبدو سيئاً تجاه نفسه. أن يكون في الحب مع نفسك لتتركه يذهب. لا تقل أنك تحب ذلك الشخص لكنك لا تحبه على الإطلاق لأنك لا تشعر بنفس الطريقة تجاههم. ولكن لماذا تقول لن يؤذينا أو يضره لكنك تفعل الأفضل. أنا لا أحب الناس الذين يضرون الآخرين. أنت بعض الكره لفعل ذلك؟,763,2.3204617500305176,3.274210453033448,3.00408673286438
94318,The Edge,orion,12,لرؤية البحر ذهبت إلى البحر ذهبت إلى الشاطئ البحر تبحث في الشاطئ البحر الشاطئ رأيت منشارا منشارا منشارا كما أنا على شاطئ البحر,118,3.0465338230133057,3.154683828353882,3.1417925357818604
110984,Winds,oscar,12,هذه هي الطبيعة الهادئة للرياح الهادئة التي ينشرون بها هتاف الفصول الجديدة التي لا تزال آتية هذا النسيم تعيد الذكريات إلى أحباءنا الذين عقدنا قريباً وعزيزاً. أو هذا النسيم يساعد على تهدئتكم عندما تسير الأمور في حالة حرج. يساعد كل مزاجنا يتلاشى بعيداً يمسح أرض كل ما فيها من رهون و أحزان مثل ما تفعله إلى جميع أوراق الخريف التي تلتقطها عندما تمر من قبل. يطيرون بعيداً عن الأنظار حتى تتمكن من المشاركة في ما هو مخزّن لكم الليلة. هذا النسيم كيف تفعل أشياء جيدة كثيرة,857,3.801940679550171,3.484441041946411,3.3119056224823
110985,Love blinds a kind soul,oscar,12,إنها لا تفكر في شيء سيء منه سوف تحبه حتى النهاية. هو ليس لديه عمل. هو يتعاطى المخدرات ولديه عدم استقرار عاطفي يضربها ويجعلها تبكي. يعطيها كدماتها ويخنقها رغم أنها لا تستطيع أن ترى أنه ليس هو المناسب. هي الآن حامل بطفله. هي الآن حامل بطفله. هي لا تملك وظيفة بعد الآن. هي تعيش مع والدتها وهي تعيش معهم كما أنها تشعر أنه لا يوجد أمل لتربية طفلها. ليس لديه سيارة ولا شاحنة خانتها هي، مع رجل من ستار بوكس لا يريد أن يتحمل هذه المسؤوليات الجديدة ماذا يمكنها أن تفعل؟ هي لا تهتم بما يفعله سوف تحبه إلى الأبد.,720,2.54443359375,3.452393054962158,3.0192928314208984
110986,My first Baby,oscar,12,أتذكر أول مرة فتحتم فيها عيونكم. لقد امتلأ جسمك بالكثير من الحب والأمل. جسمك يناسب ذراعي بشكل مثالي. تلك أول مرة جلبت لي دموع الفرح. الخطوات الأولى التي اتخذتها كانت أغلى الخطوات على الإطلاق. كانت لديها أصبع القدمين الصغيرة والأنف الصغيرة. لقد افتقدت رؤيتها تلعب بشعرها الذهبي البني. لقد كانت أسعد أطفالها لن تسمعوا عناءها أبدا. حتى مرضت وحزنت، لم تصل إلى هذه الطريقة التي لم تعتاد أن تئن بها أبدا. كان هناك شيء خاطئ جدا جلب لنا مثل هذا الحزن. أوضح الأطباء أنها لن يكون لديها الكثير من الوقت. بكيت ولم ننم قط حتى جاء ذلك الصباح المروع. كانت الشمس جميلة لامعة لامعة ولكن طفلنا كان بلا حياة باردا وينزل من هذه الحياة. لن أرى مرة أخرى أبدا ذلك الوجه الصغير المبتسم مرة أخرى. لن أسمع مرة أخرى أبدا الطوابق على الطوابق داخل أبوابي مرة أخرى.,930,3.676434278488159,3.6700034141540527,3.236563444137573
85107,The Crashing Game,osita,12,يلعب الكرة على الرغم من أن الركلات ضعيفة لاعبين ضعفاء هم يعرجون في حين أن الصيادين غير مستقرين يهاجمون عندما يدافع المهاجمون عن مواقع الأهداف,583,2.661888599395752,3.0931220054626465,3.0219287872314453
39686,Messy Brother,ouit,12,أخي الفوضوي كان يبكي دائماً عندما كان يغسل الأطباق يفضل أن يصطاد السمك,91,2.3517653942108154,3.1721978187561035,2.971197366714477
115674,Of Shadows and Winds,ovi,12,في ضوء الصباح آتي كريح. نوافذ رعب. حائرة في الليل الماضي. نادية باسمي في الساعة السحرية والتناسل تدور في مكان قريب، تجمع وتدور في أربعة ملتقيات مربعة. هل نادوا اسمي. هل اتأمل وأتساءل. هل ابحرت؟ هل ارتعبت؟ أين ذهبت النسور؟ رايات الظلال تسير في كل مكان؛ ساحرات الرعب الليلي في حركة. منتظرين اندفاعا غير مقدسة وبعثرت وتحطمت في لمسة واحدة صغيرة.,504,2.5891242027282715,3.5200400352478027,2.8984711170196533
62586,A Proud Man,p,12,لم أكن مدرباً على أن أكون الرجل الذي تراه لكن أنا من ظنني أن أكون رجلاً أنا أبي,300,3.5722458362579346,3.5529046058654785,3.3449041843414307
99959,&apos;&apos;Green Is All Around Us&apos;&apos;,paige,12,الأخضر أخضر هو العشب الذي يتأرجح في الخضرة الخضراء هو بقع العشب على ركبتك الخضراء هو جذع زهرة أنيقة خضراء هو لون بعد المطر يستحم الأخضر هو أن الأعتذارات البرية المتشابكة على شجرة خضراء هو لون الأخضر المظلي الذي لا ينتهي أبداً هو حياة الأخضر الجديد والأخضر القديم هي قصة لم يتم إخبار الأخضر بها يمكن أن تكون حلماً مستحيلاً أن يكون الأخضر حلماً أخضراً,628,3.490777015686035,3.2492895126342773,3.2299365997314453
120459,Inside Tears,paine,12,كانت الشجرة تتلألأ أصابع أقدامهم كالسحابة التي تئس في يئس من داء العشب الذي صدى بؤس القلب,119,2.265347003936768,3.30555272102356,2.842468738555908
99113,inner cirle poem #4,paolo,12,في بعض الأحيان، يجب عليك أن تترك سلسلة من الخيط لطيران خ,66,2.923656702041626,3.086575508117676,3.1159768104553223
120444,Flower Power,patria,12,تلك الأخطاء المُحبطة، تُطارد وتُتبع، تتغذّى على صرخاتي ودموعي المريرة التي أُجبر على ابتلاع قبحها تبدو مُغرية، مُخيلتك هي كما يُهالو، كالطيور، الريش يُهبط. رجاءً استرجعوا الحياة التي جعلتموني أستعيرها. الصلوات لم تُرسِل أبداً.,348,3.271898031234741,3.515566110610962,3.1613929271698
101573,Five beautiful kids,patricia,12,خمسة نجوم جميلة، أرسل الله من بعيد ليشرق حياتي. عندما أكون وحيداً حزيناً أو أزرقاً، نجومي تعرف ما يجب فعله. ألا تتمنى لو كان لديك إياهم أيضاً؟,162,3.943591594696045,3.6827471256256095,3.328951120376587
51204,Why me,patricia,12,عندما أجلس على سريري، أسمع في رأسي خشيتي، هل هذه مخاوفي؟ لماذا أنا هنا، وجهي يغرق بالدموع يفكّر في الفرار، أتمنى لو كنت حراً، فقط أخبرني، لماذا أنا؟,184,2.241483688354492,3.6079509258270255,2.8123857975006104
115600,"Snowy Love, Lovely Snow",patrick,12,أيام ثلجية، أيام شتوية. الأيدي تتخبط بأصابع باردة، أجد نفسي أفكر بحبي، صورها دائماً ما تتلألأ. دائماً ودائماً، لقد كنت في الحب إلى الأبد،,682,3.476891040802002,3.65327501296997,3.2259950637817383
96070,the cat,patrick,12,رأيت قطة كانت سمينة جداً,33,2.5374584197998047,3.056030750274658,2.972768068313598
26747,I Am Beautiful,patrick,12,أنا جميلة جداً بالنسبة لكل شخص نعم,44,4.541177749633789,3.815606832504273,3.3379271030426025
63029,My Neighbors Dog,pattie,12,جارتي لديها كلب، دائماً ما يأتي، إنه لطيف ولطيف لكنه يركض عندما أريد أن أقابله لأنه إذا لم يكن خائفاً ربما لا يهرب,158,3.059288024902344,3.167991876602173,3.143096923828125
22133,&apos;&apos;Billy the Kid&apos;&apos;,paul,12,(بيلاى) يرقد فى مقبرة تلة حذاء غرباً، حرمه من ثلاث نقاط وعشرة برصاصة من مسدس صديق، البعض يقول أنه حصل على ما يستحقه,283,2.347238063812256,3.316259860992432,3.0341033935546875
24600,Lost In A Dream,paula,12,"أنا أجلس في مكان جميل لا أرى فيه المكان الذي حولي لأن عيوني ممتلئة بالدموع، أسمع صوتاً دافئاً وسهلاً خلف شجرة الصفصاف تماماً، لماذا أنت تبكي؟ لقد جئت من أجلك كما قلت أنا، قلت لك أنني سأكون دائماً هنا من أجلك وأنا. هو يأتي إليّ، ويركب على ركبة واحدة ويمسح دموعي كما تقع.... ... هو يأخذ يدي ويقول لي: ""رجاءً لا تفعل المزيد من الدموع لأنني هنا الآن معك حيث سأكون دائماً، حتى عندما نكون منفصلين سأبقى معك في أعماق قلبك حيث سأبقى. ' أنا أنظر إلى أعمق عينين زرقاً شاهدها أحد من قبل، وابتسم وأقول: ""ما أنت هنا اليوم، ستكون بجانبي غداً، ولكن ماذا بعد ذلك؟ هل ستكون معي إلى الأبد حتى أنفق آخر نفس لي؟ ' أنا لا أحصل على سماع جوابه عن أني أتأثر بحلقة هاتفي.........",975,3.1043875217437744,3.479400634765625,3.080002546310425
14715,Summertime,paula,12,أتمنى لو كان صيفياً، لكان دافئاً، أتمنى لو كان صيفياً، كنت أنام متأخراً، أتمنى لو كان صيفياً، ولن نكون في المدرسة أتمنى لو كان صيفياً!,178,2.9388790130615234,3.668947696685791,3.03865933418274
114646,The Answer to the Holiest Believer,paula,12,كل ما تخشون أن تشعروا به الآن هو تنظيفها من الرأس إلى الكعب. الأنهار تتدفق على شواطئكم، لا تشعروا بالذنب بعد الآن. أرى العمل الذي تقوم به أيديكم يخلق ويحس بشغفكم، عظيم جدا وفي المقابل، أقدم لكم هذه المهلة الحلوة التي تهتفون بها إلى افتقاركم إلى السلع لا تمنحني وقفة روحك نظيفة، لذا قضية جيدة تعترف بدعوتكم المتواضعة,592,3.7467312812805176,3.660056829452514,3.378352165222168
74970,Shopping,paula,12,أنا أحب الذهاب للتسوق حتى عندما أشعر بالرغبة في الهبوط. عندما تضرب الساعة سبعة سحب في المركز التجاري تبدو وكأنها السماء! أنا أحب المركز التجاري، يتاجر كبير وصغير. نوردستروم، محدود، حتى التعبير عن شراء الملابس، الأحذية، أو لباس لطيف. الشيء المفضل لدي هو الوصول إلى عقد، أساور مهما كان الحجم. المال سهل الإنفاق كما تتوقع، أن يكون مال المعلم لا فائدة! لذلك من بين كل الأماكن التي يجب أن يكون العالم فيها، أنا دائماً أفضل متاجرة سريعة!,477,3.961432456970215,3.74761700630188,3.390815258026123
120569,Love,pavel,12,لقد تم خداعي، تم خداعي من خلال النعيم من قبل قاتل جاء من الهاو,162,3.0400760173797607,3.5382275581359863,3.173657894134521
107227,Through  My  Eyes,peggy,12,"كلبي ناعم و منفوش نوعاً ما عندما كان جرو لكن بعد ذلك كبر و لم يعد جرو و الجرو هو كلب كبير الآن أحياناً يبدو مخيفاً جداً لكن هذا فقط لأنه مشعر - ففروه الأسود لا يزال ناعماً جداً و ناعماً جداً - و أعتقد أن هذا هو السبب عندما أنظر إليه - كل ما أراه هو كلبي الصغير - كلبي أصبح ناضجاً الآن , لدينا الكثير من القواسم المشتركة , أحياناً في فترة ما بعد الظهر كلانا نحب أخذ القيلولة",677,3.0523102283477783,3.221501588821411,3.154152631759644
117907,BORN TO BE,pertunia,12,بعض الناس ولدوا ليكونوا موسيقيين وبعض الناس ولدوا ليكونوا مغنيين بينما ولد بعض الناس ليكونوا معلمين وأعطوا معرفة أن بعض الناس ولدوا ليكونوا أطباء وشباب,1186,3.551923513412476,3.5797312259674072,3.3807144165039062
115640,TRUE OF LOVE,peter,12,أحب يوماً ما هذا هو يوم مولدك,95,3.287447452545166,3.09073257446289,3.1762688159942627
57736,the nobodys,phat and nightfox,12,ذات مرة كانت هناك عائلة. كانوا كأكبر جبل في أي وقت مضى لم يكن لديهم أصدقاء,78,2.54130220413208,3.0576696395874023,2.982736349105835
54661,Phil,phil of the future,12,(فيل) ليس سيئاً، (فيل) يحب أن يُقشعر (فيل) أنه رائع!,53,3.9489219188690186,3.5804662704467773,3.367823839187622
31174,Smart  Spell,phoebe,12,الأرواح ترسل الكلمات، من كل أنحاء الأرض تسمح لي باستيعابها، من خلال لمس أي يد لمدة 24 ساعة من 7 إلى 7، سأفهم كل معنى الكلمات من هنا إلى السماء.,199,3.525998592376709,3.437405586242676,3.2823173999786377
31173,Buggy Man,phoebe,12,أنا أقوى من أن أقاتل وأعود إلى الظلام حيث الظلال لا يمكنك الحصول على هذا الهالوويل اذهب بعيداً واترك بصري وخذ معك هذه الليلة اللانهائية,165,2.549732685089112,3.2910523414611816,3.1579508781433105
110783,It&apos;s nice to eat rice and pork with a fork!,phuoc,12,في كل مرة بعد الظهر تقريبا، آكل الأرز الذي طبخته في الليل قبل أن يكون من الجميل أن أعرف أنه عندما أكون جائعا كحيوان يمكنني دائما أن آكل أرزي المسخن في الفرن الميكروفوني أنا أيضا جعل بلدي بطيئ بطيئ بطاطأ أحيانا الدجاج المطبوخ أو لحم أستعمل شوكة بدلا من العصى ولكن عندما يلتصق الأرز إلى الطاسة ثم الشوكة لن تفعل عندما أطبخ طعامي الخاص أنا أعرف ما هو جيد بالنسبة لي أنا أقلل الدهون، قلص الملح الذي أستخدمه المكونات الطازجة,762,3.518368721008301,3.4333791732788086,3.4147696495056152
54919,Pie,pie,12,تحترق في هذا الفرن تحب الفطيرة ولكن لا تأكلها (إلى حار),61,2.985725879669189,3.1262574195861816,3.192348003387451
25682,Sad,pig,12,أنا حزينة أنت مجنون,23,2.219122886657715,3.2922096252441406,3.055487632751465
31172,Fear,piper,12,ذعري يزداد حدة حتى لا أستطيع سماعه في حاجة إلى تأجيل، حتى أستطيع التنفس لإزالة خوفي، رجاءً اجعله يغادر.,164,2.432101964950561,3.452733039855957,2.971176862716675
31175,Truth Spell,piper,12,لأولئك الذين يريدون الحقيقة المكشوفة، والقلوب المفتوحة والأسرار غير مختومة، من الآن حتى الآن هو الآن الآن مرة أخرى بعد أن تنتهي الذكرى لأولئك الذين هم الآن في هذا البيت,212,3.181934118270874,3.280639171600342,3.3150429725646973
115449,The unexpected life,piyush,12,(أ) أنّها تأخذ الكثير من الأمور، وتدور، في كل مرة تنتظر تجربة جديدة للحكم على مكسبك، وتعطيك طريقة سيئة للسفر على طريق مليء بالحيـاة،,2659,3.4750289916992188,3.45397424697876,3.248234510421753
50898,I Want a Car,pj,12,أريد سيارة مثل سيارة الجنرال (لي) التي كان أولاد (أوليا) الجيدون من الخطر قد قاموا بها وخرجوا من الشرطة هي ضمانة خطر. أريد سيارة مثل سيارة مثل عربة الخفافيش التي بها زعانف فاخرة وشواية متسخة من أجل الإثارة. أريد سيارة على خلاف ما يملكه والداي لي، مربوطة بمنطقة الأمان في المقعد الخلفي إلى أن يعتبرني والداي ناضجاً تماماً!,584,3.356322288513184,3.588474750518799,3.3412129878997803
74430,Kitty and Squiddy,poetrymaniac117,12,كان لـ (كيتي) صديق اسمه (حلوى) و (حليط) يحب القطة التي تعيش في خنزير,109,3.2115960121154785,3.0153281688690186,3.1955482959747314
50357,My Sister,portia,12,أختي طفلة صغيرة تضرب وتركل وترمى بمضرب مشكلتي الوحيدة هي أن أفسدها. إنها تحصل على كل الاهتمام من والدي. هذا حقاً لا يهم لأنني استمتع بأي طريقة. لا تنسى أن تحذر من الأخت التي ستحصل عليك.,246,3.1487112045288086,3.382942914962769,3.322008848190308
119582,Under the moonless sky,prabhudatta,12,القمر الذي كان متواطئاً هناك، مشرقاً، حباً، رعاية، لم يزد أبداً من الأفق، بعد ليلة الموسم تلك. مرّة أخرى، حصل قلب متواضع على ندوب، كلّه رأى منّي ومن قبل النجوم. في هذه الصحراء المُتعجّلة أنا متجول، مع نفس الندبات من الماضي القريب.,1186,3.383917808532715,3.4498519897460938,3.2020933628082275
117625,A True Friend Ceci,pramu,12,لقد كانت لديها ثقة كاملة في الحياة، ولم تفقد أبدا الأمل حتى آخر يوم حتى ذلك الحين، وكانت تتوقع الكلمة الأخيرة حتى آخر يوم، ولكنها لم تستطع أن تسأل عن سبب الرفض ولم تصدق قط نوع النتيجة، على الأرجح أن صديقها لم يكن واثقا منه، وليس لديه ثقة أقل في حياته، أو في حياته، أو في الحياة، أو في الحياة، أو في الحياة، أو في الحياة، أو في الحياة، أو في ما يجب عليه أن يفعله من أجل أن يختار بين الخوف والصداقة.,2181,3.191065788269043,3.254502773284912,3.1769187450408936
116099,Life,pravinay,12,بذرة تسمع صوت الغيوم سترى الماء والهواء في أول جولة لحياته، وستشاهد في أول جولة لها، وستحصل على أوراق صغيرة وصغيرة مثل عين نحلة، وستنمو على مكان كبير إلى حد ما لتجد مكانه الآن، وستتعلم كيف تعيش ما تتجاهله وما تعتقد أنها ستصبح نباتا ناضجا، نوعا ما غاضبا وملتئما إلى حد ما تحلم بأن تكون نبتة كبيرة رقيقة دون أي قلق وشعور بالحرية، سيكون لها فروع وملايين أوراق مثل أقاربنا ورفاقنا، ستضحك أيضا وتبكي على غضبها ولكنها الآن شجرة ناضجة تشعر بأنها حرة تماما بعد مرور مواسم عديدة،,1137,3.307929039001465,3.264859199523926,3.232827425003052
111468,And We Should,preston,12,المستقبل غير معروف إلى الأبد. كل ما بداخل رؤوسنا، نحن نخشى ما لا نستطيع السيطرة عليه. كل شخص يفعل ذلك بشكل خاطئ، يفكر في ما سيكون وليس ما هو، المستقبل غير معروف إلى الأبد. تخيل ما في الظلام الذي يقودنا إلى الجنون. نحن نخشى ما لا نستطيع السيطرة عليه. لا نعرف ما هو قادم كل ما لديك هو الأمل، لأن المستقبل غير معروف إلى الأبد. القطة والأسود بيت واحد، برية واحدة نخشى ما لا نستطيع السيطرة عليه. يكبرون كبار السن، يحتضرون، فضائيون، آلهة؟ كل جزء من الحياة، المستقبل غير معروف إلى الأبد، نحن نخشى ما نستطيع السيطرة عليه.,563,2.4413836002349854,3.278353214263916,2.837090015411377
119699,Agony,priya,12,لم يكن لي أن أترك أي شيء دون أن أحوله إلى هدفي، لكنني علقت في لعبة العبث. الألوان الطائرة زعم القضاة، ربما حصلت على تدفق بعيدا مجنون. يوم الحكم أصبح يوم عذابي، لم يكن لدي إجابات عن اللوم. الحياة أخذت منعطفاً غير معلن ووجدت نفسي واقفاً في مكان ما. كل شيء يحدث للخير، البعض من السماويين في أذني,704,2.5067930221557617,3.3712968826293945,2.9306557178497314
111943,Sometimes I feel&#x85;,priyanka,12,أحياناً أقاتل معك، لأجعل علاقتنا قوية. أحياناً أنصحك، لأظهر لك أنني أستمع لكلامك. أحياناً أحل مشاكلك، لأثبت أنني معك. أحياناً أجعلك سعيداً، لأنني لا أستطيع رؤيتك في مزاج حزين. أحياناً أعانقك، لأجعلك ترتاح. أحياناً أقبّلك على جبهتك، لأظهر أنك أميرتي. أحياناً أمسك يدك، لأقول أنني دائماً معك. أحياناً أبقي رأسك على كتفي،,601,3.6961302757263184,3.54704213142395,3.321927547454834
120129,Laughter,qatreh,12,اضحكني. ضحكك جميل. من بين كل الألوان والصخور اسمك. ضحكتك ونعمتك الجميلة. لا تخاف مني ولا تخاف بما فيه الكفاية اني فارغ من الجميع,191,4.2199482917785645,3.847849845886232,3.373085260391236
116527,Scarred,radhika,12,(أ) بناء منزل من الطوب والحجر هو كما يمكن أن يكون، ولكن لوحه في بيت كان شيئاً تركه لي، وأحبه، واخلاصه، ورعايةه؛ واضافته إلى المجتمع، ولكن رغم ذلك أُهلك كل يوم، ودُعيتُ عذباً من بؤس وطعم من الأسود والأزرق، وجلدي يهرب من عظامي المُتعبة، وكدم في قلبي، وكدمة في قلبي، وكل مرة يكون اسمي منقوع العينين، ومخالبي لليدين والروح القاسية كالحجر،,1804,2.366669178009033,3.4304873943328857,2.9698729515075684
116529,Hollow Happiness,radhika,12,بينما بعيداً عن ساعاتي في حضن الانغماس، محاطة بحرير ناعم وغريب، سرير ورق أخضر وأنا ملتصق بالذهب، سجاد من الأحجار الكريمة والثروات التي لا تحصى، داخل، هذا القلب لا يزال هو نفسه، دم، أنسجة، روح بهذه البساطة، لا عمق، فقط سلام وفرح زائفان، ما هو الهدف من كل هذه الثروة؟ عندما تبقى روحنا مدمرة، متجاهلة، منسية، لا تعطي الوقت، نفقد أنفسنا مع كل ميل، وكل بنس نكسبه ونتباهى به،,645,3.2201106548309326,3.4202775955200195,3.173365592956543
116530,Closed Doors,radhika,12,الثقافات القديمة والتقاليد المفقودة. كلها نشأت من زرع نفس البذور، الوحدة، الدين والمعتقد، وراء تلك الجدران الحمراء، تخفي قصة أقوى بكثير من أي شيء من قبل،,875,3.068890333175659,3.247143745422364,3.1804354190826416
95551,My friend bob,ragan,12,لدي صديق اسمه (بوب) يحب أن يأكل الذرة على الإسكب إنه ليس بزميل حقيقي,136,2.863663673400879,2.984182834625244,3.163878917694092
95557,Boring Bumble Bee,ragan,12,ذات مرة رأيت نحلة مخطأة خارجاً على المدى بين الارتفاعات و الشمع بين المرتفعات و الشوكة بين النحلة المتواضعة طحنت النحلة المتواضعة,172,2.5731096267700195,3.114959716796875,2.972311019897461
103161,Water,rahsaun,12,وفيه يأتي المد على الموجات فإنه يركب ضغطاً عالياً مقيساً بالأطنان من الرئتين... ...وضربات الموت تحطمت على الصخور... ...,311,3.237353801727295,3.315926551818848,3.24096417427063
115851,Imagination Is No Convict,rahul,12,اليوم الذي تسمى فيه باللونية، الإحتمالات هي اثنين، أنت متوحد، أو تفكر في مستوى لا يمكن فهمه. لا تشعر بالتشويه من التقديرات، هم فقط عاديون، أشياء غير مرتجلة، هم يلتهمون، لا تدعها تؤثر على وقت فراغك. مقتنعين بكلمة الأحمق؟ أنت ترمون إمكانياتك، ترون العالم كما تدركونه، لا ترونه بعينين آخرتين. الخيال ليس مداناً، لا تضعوه خلف القضبان،,614,3.0104241371154785,3.267632484436035,3.269824504852295
113573,"One Song, One Hope..",rahul,12,دعونا نكتب أغنية من الماضي السعيد على وجه الأرض، الآن أرض عقيمة مع الأحمر من العروق في تلك الملايين من العيون الجائعة و قطرات من الدم على طرف الخنجر، رفعت عاليا كما تحارب الأديان. ثم لتسليط الضوء على أغاني الماضي السعيدة، دعونا نرسم خطوط نظيفة مع ظلال من الرماد من الأدخنة القذرة التي ينبعث منها التطور. دعونا نمسح القمامة، مكدسة كقممم من حيث وقف الأخضر مرة واحدة كحراس سماويين,531,3.270048141479492,3.3390889167785645,3.30375599861145
105348,i dont know,raine,12,اليوم هو الآن، (تومورو) سيكون لطيفاً، بالأمس كنت متأخراً وحياتي ستكون رائعة.,90,3.946561813354492,3.49207067489624,3.3322412967681885
92862,The lucky rat,raj,12,الجرذ المحظوظ! القطة المشاغبة تركض وراء الجرذ الفقير الجرذ الذي يركض طوال حياته للهرب من الجرذ المحظوظ تجد مكاناً آمناً,525,3.076132535934448,3.482330322265625,3.1731936931610107
120216,The Waiting Badam Tree,rajesh,12,"- في اليوم الأول، كنت أسير إلى المدرسة معلّقة، ""المعلمات"" ، كان من الممكن أن تُقسّم، والضفادع المشتقة من المواد الكيميائية، واضافت تلك الخطوات، واضافت، واضافت، واضافت، واضافت، واضافت، واضافت، واضافت، واضافت، واضافت، واضافت، واكتشفت، واكتشفت، واكتشفت، واكتشفت، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفنا، واكتشفت، وا، واكتشفت، واكتشفت، وا، وا، وا، وا، وا، وا، وا، واكتشفت، واكتشفت، وا، وا، واضافا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، واضافا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا، وا،",2862,3.398463726043701,3.425530433654785,3.187142372131348
47026,PLAY THAT JAZZ,rakeem,12,اعزفي تلك الكلمة الجاز في الشارع اعزفيها بعمق و بصوت عالي اجعلي الجاز يبدو اسود واجعلي الجاز يبكي في الشارع,216,3.2848148345947266,3.320106506347656,3.2958314418792725
118800,Poverty,rami,12,مع قطعة من الطعام، معلقة على باب. قطعة من ذلك، هو ما نحتاجه أكثر. نقاتل، ننجو، نعلق عليه، ومع ذلك، قلبنا يرتفع. نصلح بيتا، بمعنى خيمة. واحد مهتز، بدون حتى باب. آمل أن الرسالة، يتم إرسالها. المساعدة بشكل عام، هو ما نحتاجه أكثر.,292,3.2587780952453613,3.3462576866149902,3.265873670578003
